Content,Answer
霧到我眼睛快ㄘㄟ眉,0
烏鴉你是正義的代表反綠大使，一定要給&讚。,0
又改封面 ！！！ 鸚鵡準備又要雞雞歪歪了！,0
帶著面具會不會第二個原因是因為臉太腫了,0
我還是覺得烏鴉很可悲,0
鸚鵡 更tm超可悲,1
怎麼有大家認為「你覺得」很重要的錯覺,0
可以不要吵架了嗎？ 做些有意義的事,0
誰先罵的誰閉嘴道歉就可以結束啦 你可以決定給別人白罵別人不覺得需要啊,0
 @Joseph Lin  整天看他們2人吵 😔😔😔,0
你留言看影片也沒意義啊,0
那你為何要點進來看嘞，標題就寫明了啊！ 我知道了是你的食指點進來的跟你沒關係。,0
消灭勾恶以及背后团伙，很有意义,0
幹嘛留言 做些有意義的事不好嗎,0
正要點根菸繼續看 .. 沒想到莫名看完了 鸚鵡我快笑死 ><!,1
烏鴉 剛剛才開始看他影片讓我想到《火影忍者》宇智波鼬 套用他的幾句話 只要是人都是依靠自己的知识与认知并且被之束缚生活着的，那就叫做现实。 但是知识与认知是模糊不清的东西，现实也许只是镜中花水中月，人都是活在自己的执念中的。 你的眼睛中什么也看不到。你的败北，就是我的现实。至少让你没有一丝痛苦死去 Peace and love ❤,0
羞辱性極強……,0
海水退了就知道誰沒褲子了,0
我也不知道怎麼多說，只能從你挺萬華雙園街市聯超商那集，我是真心喜歡上你。這兩天你發片那傢伙又掉了三千...你可以的，身為萬華人我挺你！,0
为了表示支持，看了3遍！希望下集是最后一集，加油！,0
我看超過10遍！後面那一句超帥,0
哇，我今天第4次。哈哈,0
我信你個鬼,0
夠噁的抖內 謝謝n次 留言不見嚕,1
烏鴉影片出沒多久 勾唐就刪除抖內留言了 有網友已經錄影截圖了 勾唐賴不掉,0
都錄影截圖，自以為刪除讓別人不知道。,0
是不是拿了政府錢，抹黑勾惡來牽制勾惡監督政府？難道是1450鴨？,0
笑死 你以為勾噁是什麼咖 政府還花錢請人對付他 你就是個腦子停止使用的人 呵呵,1
就是有些人被洗腦的很成功，監督政府、踢爆社會不公不義的事只是勾惡的口號，要人加入會員才是重點，幹一些雞毛小事踢爆東森就自我塑造成對抗大財團，我看勾惡上不了發燒，最好關掉頻道不要再發片，展現對抗搜尋龍頭goole打壓你頻道的決心,0
我個人是比較偏向 鸚鵡收 綠的錢 來牽制烏鴉啦～,1
抹黑也要看對象吧，小咖幹嘛花錢，沒影響力啊！,0
你家夠噁幫主才拿政府錢吧😂😂😂,1
笑爛~真的有可悲的進水鸚鵡粉唉,1
笑死我了 那鸚鵡 每次都期待上新片 看了好過癮,1
勾惡什麼時候要下去啊,0
他不會下去，只要一直踢爆人家轉移注意力就好,0
他還會繼續蹭，有議題就蹭，拿拿新聞，PUA勾粉撈好撈滿，水很深,0
好精彩,0
🤡智商堪憂 哈哈哈,1
封面改那支是降魔杵嗎？越來越大支笑死我😂,0
沒事，烏鴉，這就跟跑步游泳一樣，还不是你做什麼他做什麼,0
新的封面好看多了，不過等一下鸚鵡又要說你偷換封面了，哈哈哈哈,1
鸚鵡吃屎囉😂 #帳號開了7年不是水軍,1
最後那句鸚鵡我真的笑了😂😂 好希望能趕快等到下集,1
烏鴉這棋下的好阿，我勾惡前粉絲都要跳到你這邊啦,0
這集有料哦❤,0
哈哈哈，現在誰付我錢看影片我就是誰的水君😂,0
烏鴉你好好笑喔 勾惡的臉應該很腫,0
這反擊很屌 勾惡要下去了,0
怎麼都是口頭呈述，需要證據比較能說服他人吧😮,0
零九那片就夠打臉了，是嫌臉還不夠腫嗎？,0
請問要怎麼證明自己沒上過的影片沒上過？,0
有追蹤烏鴉的都知道啊，還有一位零9的粉絲也能作證啊，,0
 @小蕙  問問老粉絲看過這段咩？ 我就沒看過，烏鴉從娃娃機開始每部我都看過，所以不需要你證明，也沒必要給你證明 每一部影片都看過的老粉絲懂的都懂,0
 @老杨  我只是在諷刺這位說“只有口頭證據沒用”，所以我反問他，那要怎麼提出證明證明一隻影片沒上過😆😆,0
 @小蕙  原来，是我误会了 抱歉哈,0
看得好爽,0
烏鴉全勝 無敵烏鴉 開大絕招了,0
烏鴉讓我想起8、90年代的電影“專釣大鱷”其實早就要對付這些背骨仔了，但還是很大器的在館長直播說願意給對方和平相處機會，沒想到黑黑、假假們不見棺材不掉淚繼續自爆秀下限。 烏鴉加油，多保重身子，支持你必須把這些事還有假正義假爆料下架，這樣你後續的媒體爆料事業才會更有底氣！ 也直接讓以後想要再以這種方式抹黑你的人要先想想！,0
2個狗咬狗罷了，現在幾乎不看這兩個的影片了,0
那你留言幹嘛,0
不看還看 這邏輯XDD,0
你在這刷存在感要幹嘛,0
好的你可以離開了 感謝,0
內容不合格，只發200,0
慢走不送～Bye,0
這留言不合格你只夠拿50,0
所以你是在哈囉嗎？,0
“幾乎”不看？ 那還不是看了封面留言了？,0
幾乎不看 真難為你點進來看了😢,0
所以現在是見鬼了是嗎?,0
總是有人喜歡來這邊刷存在感XDD然後被嘴到不行欸,0
真相果然只有一個，越辯越明。,0
我不知不覺，全部看完了 這個頻道，是我第N次沒快轉過❤❤❤,0
本來想說影片太長不想點進來看的 還好我有點進來 看一個覺得好舒壓 鸚鵡被丁特嘴那段我笑好久 鸚鵡主人怎麼出事了 等下集來看！,1
我討厭烏鴉 是黑粉 每一部片都有追 但烏鴉真的沒有上過那段影片 單就這件事而論 拿別人沒上過的片來抹黑說人家偷刪片段 勾惡信用破產了 真的噁= =,0
你也只是假裝是黑粉,0
 @風雲  是啦是啦 幫烏鴉說話的都是水軍啦，啊你不就好棒棒,1
 @老杨  我超棒的 像你就是勾粉,0
好奇問…所以他拿你未發的影片去用。那可以發他版權炮嗎？🙏,0
發他版權炮影片會被下架啦，晚來的就無法看到勾惡的臉有多腫了///,0
建議不要，不管已發未發都可以送版權炮，兩邊都會被下架一堆影片,0
一般很少YT會給別人版權砲，這樣是變相再打壓圈內影片的行為，今天你好我好就可以使用跟你有關的素材，明天變仇人就要被你用版權砲攻擊，影片被下架就沒有收益，誰還要跟圈內的人有交流？,0
 @Arthur King  了解。🫡謝謝回覆😓你說的也是😂😂真的覺得鸚鵡真的很愛跳針。重覆的話一直說。重點是也聽不到重點。要不就惡魔剪輯。把他影片看完真的很痛苦😮‍💨,1
 @QQ templar  感謝回覆。沒錯得不償失🤣,0
 @基德  受教了。感謝回覆。單純覺得未發的影片沒有收益也就算了。既沒合作。還要被扭曲本意。還好影片有救回。不然不就被暗捅重傷了😓,0
在這件事情發生之前就已經退了溝噁...因為感覺這個人做的事情跟講的都...不一樣或者很含糊， 這次一開始的確兩邊都會去看一下比較，到底是誰對誰錯，不過現在看起來之前退溝噁是對的!! 目前最好的方法就是直接拒絕再去看溝噁的影片...大家應該不要再去給他賺流量了...,1
不是太舒服😢,0
我看勾惡的影片與前都很正常，但是沒有訂閱，因為我覺得這個人絕對有問題，因為他的影片都講述自己怎樣怎樣啊，因為他有拍影片但是都沒有實質上的證據，我都完全沒看到，我就覺得怪怪的，大家有沒有覺得有這種感覺,0
之前有看他影片 那時候也覺得怪怪的 就說不出來的怪 仔細勾惡想比較像被金主撿到拿來用一些弄錢的事情,0
之前有認真看過他影片，然後發現， 他就是把很簡單的事，用很中二的方式講的很複雜（抱歉 我真的覺得很中二）其實他說的事本身也不複雜，會聽起來亂七八糟主要是因為沒什麼邏輯，口條也不好，不過有一說一，他真的很適合做剪輯師==,0
 @Lynn Hsu  勾惡可以改成 勾起你的中二,0
難怪狗餓的影片越來越少跳出來🧐,1
原本覺得這麼長哪看得完 但不知不覺就看完了 這部真的很有料 大大的打臉啊,0
要約真人PK了沒? 用拳頭說話,0
這集真的太精彩了，謝謝勾惡的自爆被烏鴉打臉才能讓我們看清真面目，祝烏鴉越來越順利，身體健康，身邊小人都退散！,0
謝謝你抖內還幫我驅邪 願神保佑你,0
我在想更深一層的關係，會不會是兩方題材資源不夠了所以乾脆做一個互噴的影集來賺取流量.....最後來個世紀大和解，每一方都沒有問題都沒錯🤨可惡，一直出影片互相說打臉對方害我也開始懷疑起來。,0
說真的特哥每天都在嘴砲劉柏園，誰會知道他到底是嘴開心的還是真的要衝，我追特哥直播這麼久也是直到橘子告特哥我才知道開戰了，不然他平常都嘴砲而已又沒告橘子，誰會知道跟橘子開戰了，都當大家會通靈欸。,0
真的他被告直播時聲嘶力竭激動怒吼，這件事才有很多人轉發關注，當時在看阿館3CM還轉播,0
鸚鵡那段笑了,1
只想問烏鴉 能不能讓那個戴面具的 直接給他痛得 不能後悔的一擊 讓他不敢再做假,0
很難耶。鸚鵡改不了吃屎,1
改叫鸚鵡那個真太好笑,1
可以告嗎？我只想知道亂講話的下場。,0
好奇一件事 如果灌水軍不能上熱門 那是不是另一種攻擊手段？,0
看來烏鴉要戰勝鸚鵡了,1
烏鴉 請一定要堅持下去 我相信你是對的,0
鸚鵡🦜鸚鵡🦜 ㄚ痾..ㄚ痾.啊…痾…,0
很高興一直以來都沒挺錯人，因為曾經為大家帶來歡樂跟正向能量的人，真的要做什麼壞事也應該是在巔峰時期去搞事！怎麼會在低谷時才想到原來可以用流量做壞事！鸚鵡真的是腦袋被卡到，自以為是卡卡西，殊不知是卡到陰！,0
退潮了,0
勾惡捕連 烏鴉在後 看來誰才是最後的勝者差不多了XD,0
看到丁特那段我就明白了 哈,0
棒呆了 真是棒 讓勾勾 出血流血🩸 勾勾看起來就一堆水軍 看留言就知道只有佩服稱讚超瞎😂😂😂,0
說真的 烏鴉真的很壞。又偷改封面 改這封面是要氣死陳昱瑋膩啦,0
故意的,0
我在想烏鴉的這個號 會部會 也壞掉了 被別人買水 來灌灌壞了,0
太猛 特哥版權砲發射,0
鸚鵡的影片真的沒邏輯，大概5分鍾就看不下去，看不起忘恩負義的小人,1
烏鴉吵架還能賺錢，難怪榮光滿面，真爽，靠一堆高能斗內，歹灣郎真有錢！,0
你也可以去抖給你的主子 讓你的主子容光煥發一下,0
 @廖經淼  他們都用自己的錢用水軍斗給自己，可能還要花錢呢,0
漂亮，回去找幫主領500。,0
台灣糕能兒棒棒，父母有錢沒地方花,0
看了前10分鐘我就知道，勾惡倒了🤣🤣🤣🤣🤣🤣🤣,0
水喔，小鴉鴉❤,0
雜碎什麼時候要跟藝青會道歉？,1
雜碎 我偏不要,1
豬會說人話欸…..雖然是沒營養的話都是奇觀了,1
 @烏鴉DoKa TV  笑死,0
 @烏鴉DoKa TV  彩虹鳥不是要燃燒羽毛？改變世界？？ 所以您鴉大說說，藝青會鄭小姐錯在哪？？ 說話真的不用負責的？？,0
 @1vs1的時候你都不敢選我_就掉入了漩渦。🙏🤟  我說黑哥假公益真斂財錯在哪裡？ 話說妳不實指控滿多的 也夠我告的了 自詡正義的抹黑鏈 妳怎麼有臉留言,0
 @烏鴉DoKa TV  以下轉貼。有趣的是13道問題你至今只回答4個，而且都是證明勾惡說對了，或你自打臉： 1.藝青會是黑哥的證據 2.公益活動是行銷的證據 3.拼鮮和黑哥關聯的證據 4.只憑黑哥找你去一句話，你能胡扯一堆的證據？ -------------------------------------------------------------------------------- 另外以下為勾惡十三道題! 1.烏鴉請問您說大家都知道勾惡有做生鮮直播，請問”大家”是誰? 2.請烏鴉說明勾惡在什麼時間?什麼地點?賣了什麼生鮮產品?在哪個平台?還有相關金流?(請提出相關證據) 3.烏鴉說奎丁幫勾惡很多，請提出相關證據! 4.烏鴉您說良民證沒用，但你烏鴉卻申請不到。請烏鴉拿出良民證，證明V特工的實力，頂天立地 5.請烏鴉拿出你九月底，驗血驗尿驗頭髮的檢驗報告。我相信烏鴉你一定沒有吸毒，快把報告拿出來證明清白。XD 6.請烏鴉提出在5/10與腦哥拍的影片，重砸3000萬購買O2_META NFT土地的金流證據 7.請烏鴉大大回答憑什麼冒用勾惡的名義，去拼鮮那裏恐嚇取財? 8.請烏鴉提出您影片裡提及勾惡跟誰串通的鐵證，不要看圖說故事! 9.請找出立委跟你同時同台拍影片，證明那三位立委都是巫俊毅介紹的人脈(民進黨張宏陸，民眾黨蔡璧如，國民黨立委李德維) 10.請問烏鴉說明您拍連千毅包包的影片，跟負面交友軟體的業配影片，還有請有問題的直播主站台，拍這些片的意義是什麼? 11.請提出勾惡一億元的影片是假的的證據!! 12.請問勾惡到底是誰培養的，烏鴉你親手的?還是初樂?烏鴉等於初樂? 13.烏鴉你到底有沒有玩球版?拿判決書出來說清楚!,0
請說明烏惡戰爭兩邊最新影片 1.誰說謊 2.誰惡魔剪輯 3.誰抹黑 說來聽聽～ 前幾部互相在嘴砲提供的證據跟觀點都選擇性解釋，不過越辯越明…有邏輯的應該要恍然大悟,0
 @烏鴉DoKa TV  烏鴉哥，是你號稱正義的化身，從第一部片就抹黑了吧，請問勾惡什麼時後做生鮮？？ 笑死。 新媒體呢？ 反綠呢？ 掃黑呢？ 喔掃到，一張到案通知書喔，通知你輸了,0
