文本,正向情感比率,負向情感比率,情感分數
做錯事 還 打人 真的 民智 未 開,0.0,0.14285714285714285,0.675
垃圾 違規 還 打人,0.0,0.5,0.9
這 很 dpp 台灣 價 值 幸福 城 市,0.1111111111111111,0.0,1.7
低等 人種,0.0,0.0,0.0
我 覺 得重 點 是 天 天 被 檢舉 xd,0.0,0.0,0.0
私刑 正義 被 檢舉 不爽 吧 哪 有正 義,0.2222222222222222,0.1111111111111111,3.1500000000000004
如 果 不要 檢舉 哪來 的 違停,0.0,0.14285714285714285,0.75
讚 小錢 打得 好 xd,0.4,0.0,3.0999999999999996
找 丹佐華 盛 頓 處理 啦,0.0,0.0,0.0
我 看警 察 都 用說 的 沒 多 有用 啊,0.1,0.0,1.35
心 懷 歧視 看 誰 都 是 違法 的 概 念,0.0,0.18181818181818182,0.7999999999999999
眼 不見 為 淨 和諧 相處,0.16666666666666666,0.0,1.55
南 部人 就是 這樣,0.0,0.0,0.0
打人 就 是 不 對,0.2,0.0,1.35
很多 事 情 喔 不見 得 要 做 這麼 絕,0.1,0.0,1.15
天 天 檢舉 跟動 手 覺得 都 是,0.0,0.0,0.0
如 果 鄰居 長期 違停 可以 找 里長 甚 至 警察 勸導,0.0,0.0,0.0
當 違法 變 成 傳統 習俗 檢舉 的 就 是 逆向 行駛,0.0,0.16666666666666666,1.1
噁心,0.0,1.0,0.30000000000000004
一 堆 垃圾,0.0,0.3333333333333333,0.30000000000000004
你 天 天 違停 我 為 何不 能 天 天 檢舉,0.0,0.09090909090909091,0.9750000000000001
這 就 是 南 部 的 人情味 大 家 互 相 一 下嘛,0.07692307692307693,0.0,1.35
南 部 不意 外 這 種 素 質 真的 笑死,0.1,0.0,1.1
有 這 個 報 備 的 動作 勸導 無效 再 檢舉 恰當 點,0.07692307692307693,0.07692307692307693,2.05
南 部人 意外 啥,0.0,0.25,0.6
報 備 咧 馬上 抓到 你 是 爪耙 子,0.0,0.0,0.0
這 跟 不 相信 司法 有 啥 鳥 關係,0.1111111111111111,0.0,1.55
標 準 的 台灣人,0.0,0.0,0.0
佔 在 理 上 面 但 得 理 不 饒 人 也 不 是 好事,0.06666666666666667,0.0,1.4
柯 p 智 商 157 早 就 說 過 南北 部 的 選民 程度 不,0.0,0.0,0.0
以上 被 檢舉,0.0,0.0,0.0
警察 不 主動 抓 民 眾 當然 可以 檢舉 不然 要,0.18181818181818182,0.0,2.25
南 部 不意 外,0.0,0.0,0.0
民 眾 自己 找 拖 吊 車 把 車子 拖 走 嗎,0.0,0.0,0.0
愛 講 台語 的 很多 這 種,0.2857142857142857,0.0,2.9499999999999997
感覺 就 一定 支持 民進黨,0.2,0.0,1.55
南 部 真的 沒救 了,0.0,0.0,0.0
台灣 最 支那 的 地方,0.0,0.0,0.0
勸導 → 你 有意 見 是 不 是 你 有意 見 是 不 是,0.0,0.14285714285714285,1.7999999999999998
只是 違停 錯 在先 但 雙 方 處理 都 不 好 xd,0.08333333333333333,0.08333333333333333,1.95
還 沒檢 舉 就 黑掉 了,0.0,0.0,0.0
或 許 被 打 才 是 最終 目的 賺 的 才 快 qq,0.0,0.07692307692307693,0.55
違規 魔人,0.0,0.5,0.6
不過 真的 是 化外 之 地 違規 還 打人 xddddd,0.0,0.1,0.6
搞不 好 是 xd 挨 一 頓 揍 賺 上好 幾萬 xddd,0.16666666666666666,0.0,2.8
八卦 版 笑 人素 質低 ㄎㄎ,0.16666666666666666,0.16666666666666666,2.05
南 部 沒法 治 只有 民粹,0.0,0.16666666666666666,0.8
可悲,0.0,1.0,0.4
高雄,0.0,0.0,0.0
紓 壓,0.0,0.0,0.0
被 打 受害者 拍拍 開 個 玩笑 快 去驗 傷 吧,0.09090909090909091,0.2727272727272727,2.75
反 正 在 南 部 只要 煽 情 亂 嗆 就好,0.09090909090909091,0.09090909090909091,2.05
還 有人 不知 道 交通 違規 檢舉 沒錢 拿 的,0.0,0.2,1.5
全台 灣 只有 台北 市 是 中 產 階級 的 城 市,0.0,0.0,0.0
有 沒有 料 根本 不重 要,0.0,0.16666666666666666,0.8500000000000001
和解 金 入 袋 沒腦子 就 等 著 噴 錢,0.0,0.0,0.0
沒車 位 就 別 買 車 了,0.0,0.0,0.0
違規 魔人 氣 噗噗,0.0,0.25,0.6
把 車 停 好 有 那麼 難 嗎 南 部人 隨性 慣 了,0.07692307692307693,0.0,1.45
不意 外,0.0,0.0,0.0
保護 自己 優 先 敵 暗 我 明 人情 要 先 做好,0.25,0.0,3.95
一 堆 北七 被 驗 傷 告 傷害 划不來 啊,0.0,0.3,1.775
南 部人 的 情 商 智 商,0.0,0.0,0.0
檢舉 者 自己 也 違停 你 去 檢舉 他 啊 zzz,0.0,0.0,0.0
然後 背地裡 檢舉 到 爽,0.2,0.0,1.55
如 果 被 糾 眾 暴打 成 重 傷 甚 至 影 響 到 行 動 跟生,0.0,0.058823529411764705,0.6
其 實 看 他 被 打 還 蠻爽 的,0.0,0.1111111111111111,0.55
吵 什麼 民智 未 開 顯得 自己 很 優越 根本 沒用,0.09090909090909091,0.18181818181818182,3.025
南 部人 最 有 人情味 ☺,0.16666666666666666,0.0,1.35
檢舉 賺 太少 被 打 吉 一波 賺 飽飽 計畫 通,0.0,0.09090909090909091,0.55
南 部人 正常 發 揮,0.2,0.0,1.2
年 終 這麼 早 領,0.0,0.0,0.0
命 才 可悲 很多 事 情 做法 上 可以 改善,0.2,0.1,2.9499999999999997
比 較好 奇 為 啥 會 直 接 說 檢舉 魔人,0.0,0.0,0.0
自己 要 亂 停 是 在 靠背 三 小,0.0,0.1111111111111111,0.65
哈哈 哈 南 部人 水準 自己 就 不要 違規 阿,0.2,0.2,3.9499999999999997
不要 亂 停 不 是 常識 嗎 被 抓 摸 摸 鼻子 就,0.0,0.15384615384615385,1.4
騎 山 豬 也 違規 檢舉 真該 打,0.0,0.25,1.15
幸福 國度 怕,0.3333333333333333,0.3333333333333333,2.25
還以 為 中國 才 會 這樣 哩,0.0,0.0,0.0
檢舉 魔人 正義 魔人,0.25,0.0,1.35
有 什麼 好奇 怪 不少 台灣人 直 接 亮 傢伙 跟 你,0.0,0.08333333333333333,1.6
亂 停車 還 有 沙 包 打 幸福,0.125,0.25,2.9000000000000004
溝通,0.0,0.0,0.0
愛 拍 還 被 抓到 顆顆,0.16666666666666666,0.0,1.7999999999999998
南 部 賤畜 就 是夠 下賤,0.0,0.0,0.0
違停 自己 去 跳樓 幹 一 堆 垃圾,0.0,0.25,0.30000000000000004
台灣人 水準 比 中國 人民 銀行 一 點 而已,0.0,0.0,0.0
還 蠻爽 的,0.0,0.0,0.0
比 中國 人,0.0,0.0,0.0
還不是 因為 警察 根本 不管 高雄 很 幸福,0.125,0.125,2.55
沒車 位 就 不該 讓 汽車 成長 下去,0.125,0.0,1.45
怎麼 沒 套 布袋 打,0.0,0.2,0.55
吉起來 賺 一波 囉,0.0,0.0,0.0
不能 違停 就 不幸 福 了 啾 咪,0.0,0.25,1.15
幸福 程式,0.5,0.0,1.7
老子 沒有 違法 老子 只有 不爽,0.0,0.5,1.6500000000000001
解決 提出 問題 的 人 中國 不意 外 咦,0.1111111111111111,0.1111111111111111,2.1500000000000004
人民 沒 素養 的 標 準 示範,0.0,0.0,0.0
顆顆 僥倖 心態 下去,0.0,0.0,0.0
南 部 水準,0.0,0.0,0.0
政府 只 顧 美化 市 容 管 你 汽車 總 量 停 哪 死,0.07142857142857142,0.07142857142857142,1.3
不 守 規矩 才 是 規矩 懂,0.2857142857142857,0.0,2.1
都 告 ㄧ 告 和解 金 賺 ㄧ 賺 再 說,0.0,0.0,0.0
南 部 沒 王 法,0.0,0.0,0.0
原 來 正義 魔人 自己 也 違規 卻 只 檢舉 別人,0.09090909090909091,0.09090909090909091,1.9500000000000002
噓 的 只 會 無腦 跟 風 最好 自己 去 哪 都 停 好,0.14285714285714285,0.0,2.9
南 部 不意 外,0.0,0.0,0.0
這 個 只 叫 私刑 不 是 為了 正義,0.1111111111111111,0.0,1.35
難 怪 dpp 不 修 酒駕 南 部人 垃圾 居多,0.0,0.2,0.9
台南 的 台男 價 值,0.0,0.0,0.0
私刑 正義 愈 來 嚴重 這 代 表 台灣人 不信 司法,0.09090909090909091,0.18181818181818182,2.725
這 跟 不信 司法 有 啥 關係 又 沒犯 法 87,0.0,0.09090909090909091,0.825
化外 之 地 下流 南 部 民智 未 開 低能 信眾 可悲 生,0.0,0.23076923076923078,1.1
這 句 在 說 什麼 啊 檢舉 魔人 有犯 啥 法,0.0,0.0,0.0
檢舉 違停 應 該 要有 獎金 比照 丟 菸蒂 的,0.1,0.0,1.65
檢舉 的 勢力 一大 違停 就 自己 改善,0.125,0.0,1.4
無腦 跟 風 我 就 都 停 好 阿 怎樣,0.1,0.1,2.25
南 部 狗 畜生 沒法 治 觀念 不意 外,0.0,0.2222222222222222,0.9750000000000001
違規 垃圾 的 素 質 被 檢舉 天經 地義,0.0,0.2222222222222222,0.9
違法 違規 還能 大喊 私刑 正義,0.16666666666666666,0.3333333333333333,2.3
提到 酒駕 大 家 都氣 得 要死 結 果 同樣 危險 的,0.0,0.16666666666666666,0.725
化外 之 地,0.0,0.0,0.0
一 堆 違停 事件 都 有 各 種 理由,0.0,0.0,0.0
台北人 才 會 這麼 雞 歪,0.0,0.0,0.0
高雄 豬 的 素 質 咩,0.0,0.0,0.0
南 部人 水準,0.0,0.0,0.0
台灣 素 質 不意 外,0.0,0.0,0.0
知恥 近乎 勇 阿南 部人,0.2,0.0,1.325
民智 未 開 經典 案例,0.0,0.0,0.0
私刑 正義 個 屁 洨 幹 只有 自私 沒有 正義 好,0.2727272727272727,0.2727272727272727,5.55
嗎 幹你娘 咧,0.0,0.0,0.0
南 部人 真的 不意 外,0.0,0.0,0.0
違法 的 喊 私刑 真的 化外 之 地,0.0,0.125,0.35
中北 部人 都 被 檢舉 習慣 了 日常 沒 事,0.0,0.0,1.0
悲哀 有錢 買 車 沒錢 買 車 位,0.125,0.125,1.75
呃 違停 84 什麼 正義 吧,0.16666666666666666,0.0,1.35
操 他媽的 他 自己 違規 不會 檢舉 回 去 喔,0.0,0.4,1.7
違規 在先 還 打人 啊 一 群 社 會 敗類,0.0,0.1,0.6
那 張 圖 xdd,0.0,0.0,0.0
私 他媽的 刑 正義 酒駕 狗官 人渣 怎不 去 打,0.1,0.3,2.0
南 部 沒水 準 不意 外,0.0,0.0,0.0
不愧 是 高雄 南 部 水準 呵呵,0.14285714285714285,0.0,1.25
直 接 把 南 部 割讓 給 支那 反 正 素 質差 不多,0.07692307692307693,0.0,1.4
私刑 正義 正義 在 哪,0.4,0.0,2.7
不 就 沒錢 繳 罰單 在 靠 杯 而已 真 廢,0.0,0.0,0.0
違停 的 人 大有 問題 戰 什麼 南北 部,0.0,0.1111111111111111,0.8500000000000001
凸 ﾟ д ﾟ 凸 重 點 不看 開 始 戰 南北 檢舉,0.0,0.0,0.0
的 男子 自己 也 違停,0.0,0.0,0.0
南 部人 沒有 人情味 無法 存 活 快快 北漂 吧,0.1,0.2,2.95
檢舉 違規 被 圍毆 還 有 前 陣子 爐石 世 界,0.0,0.18181818181818182,1.0499999999999998
檢舉 的 人 也 違停 你 檢舉 他 阿 民智 未 開,0.0,0.0,0.0
賽 台灣 隊 作弊 一 堆人 罵 上傳 證據 影 片 的,0.0,0.08333333333333333,0.25
只 能 說 這 個 素 質,0.0,0.0,0.0
智障 嗎 這 哪 是 正義 馬 的,0.125,0.125,1.8
劣 幣 驅逐 良 幣,0.2,0.4,2.4000000000000004
我 支持 把 打人 的 平 頭 89 都 抓去 關 但是,0.08333333333333333,0.0,1.55
檢舉 人 的要 不要 被 查 一下 家門 車庫 有 沒,0.0,0.09090909090909091,0.75
有 二 次 施 工 違建 要 不要 拆掉,0.0,0.2222222222222222,1.3
公平 一 點,0.3333333333333333,0.0,1.2
檢舉 的 男子 自己 也 違停,0.0,0.0,0.0
公平 就 檢舉 回 去 啊 笑死 南 部人 還 真的 都,0.16666666666666666,0.0,2.3
覺得 用 打人 解決 就 對 了,0.2857142857142857,0.0,2.6500000000000004
不意 外 我 認 識 的 中國 人 都 比 他們 守法,0.08333333333333333,0.0,1.2
南 部人 不意 外,0.0,0.0,0.0
這 種 正義 在 哪 遇到 凶 一 點 的 拿 刀 反擊,0.07692307692307693,0.07692307692307693,2.8
低能兒 快 笑死 素 質 比 大陸 還 低,0.1111111111111111,0.1111111111111111,1.5
舊 房子 設計 上 並 沒設 計 車 位,0.0,0.0,0.0
違停 的 狗雜碎 還 這麼 囂張 垃圾,0.0,0.2857142857142857,0.875
高雄 沒救 了,0.0,0.0,0.0
他 違停 就 檢舉 回 去 啊 不要 違規 就 沒 罰單,0.0,0.16666666666666666,1.35
私刑 正義 影 片 中 被 私刑 的 才 是 正義 的,0.16666666666666666,0.0,2.7
私刑 正義 哪 有正 義 明 明 自己 違規,0.2222222222222222,0.1111111111111111,3.3000000000000003
一方 吧,0.0,0.0,0.0
沒車 位 就 不要 買 車 不然 就 自己 去 額 外 租,0.0,0.07692307692307693,0.75
這 道理 小學生 都 知道,0.4,0.0,2.1500000000000004
車 位 真的 該 汽車 總 量 管 制 去 得 地方 不 好,0.07142857142857142,0.0,1.45
停車 就 去 搭 大眾 運 輸 理由 不要 這麼多,0.0,0.2,1.25
不 是 說 要 遵守 法規 那 把 家門 口 明顯 違建,0.16666666666666666,0.08333333333333333,2.75
蛤 大眾 運 輸 也 不方便 關 大 家 屁事 違規,0.0,0.2727272727272727,2.025
就 是 違規,0.0,0.3333333333333333,0.6
的 車庫 拆 了 啊 不要 說 一 套 做 一 套,0.0,0.08333333333333333,0.75
整 個 台灣 都 這樣 吧台 北 也 是 違停 一,0.0,0.0,0.0
堆,0.0,0.0,0.0
違停 繳 不起 罰單 腦 怒 有夠 低能 不要 違規 他,0.0,0.36363636363636365,2.1
檢舉 是 會 怎樣 白痴,0.0,0.4,1.15
貪圖 方便 的 拉基,0.25,0.25,1.75
台灣 一 堆 垃圾 不 守法 違規 都 比 別人 大聲,0.09090909090909091,0.2727272727272727,3.0
真 希望 能 嚴格 抓 違規 違建 罰 個 你 好 幾 個,0.15384615384615385,0.23076923076923078,4.800000000000001
月薪 水 市 容 會 好 很多,0.2857142857142857,0.0,2.5999999999999996
打人 也 不用 抓去 坐牢 台灣 法律 真 棒,0.1111111111111111,0.1111111111111111,2.3499999999999996
哈哈 南 部 還 敢 檢舉 不 想 活 了,0.2,0.0,2.45
違規 還 動手 打人 素 質有 待 加 強,0.1111111111111111,0.2222222222222222,2.7
解決 不了 問題 就 解決 提出 問題 的 人,0.2222222222222222,0.2222222222222222,4.300000000000001
低端 人民 無法 溝通,0.0,0.25,0.75
被 打 也 是 種 幸福 高雄 你 敢 嘴,0.1,0.1,2.25
這 標 題 跟 內文 彰 顯 記 者 的 素 質 垃圾,0.0,0.07692307692307693,0.30000000000000004
素 質低 落 無恥 垃圾,0.0,0.2,0.30000000000000004
厲害 了 你 的 幸福 城 市,0.2857142857142857,0.0,3.275
吉 好 吉滿 提早 領年 終 恭喜,0.2857142857142857,0.0,2.9
其 實 大 家 分 一 分 也 沒 多少 錢 只是 想 打 他 吧,0.0625,0.0625,1.6
南 部人 的 腦 根本就是 品質 保證,0.14285714285714285,0.0,1.4
高雄 喔 算了 吧 要 好 好 停車 應 該 會 要 了,0.15384615384615385,0.0,2.9
他們 命 吧,0.0,0.0,0.0
民智 未 開 違規 被 檢舉 還 敢 打人 丟臉,0.0,0.2,1.1
南 部 水準 不意 外 啊,0.0,0.0,0.0
他 一定 沒有 台灣 價 值 高雄 不意 外,0.0,0.1111111111111111,0.8500000000000001
訴 諸 暴力 mdlg,0.0,0.25,0.30000000000000004
連 交通 號誌 都 參考 用 了 是 期待 什麼,0.1,0.0,1.3
跟 非 洲 中東 暴民 蠻 像 的,0.0,0.0,0.0
療癒,1.0,0.0,1.525
南 部 猴子 佔 地 為 王,0.0,0.0,0.0
天 天 有人 閃 車 被 碾 死 全台 灣 一樣 幸福,0.08333333333333333,0.08333333333333333,1.75
一 群 違停 魔人,0.0,0.0,0.0
真可 怕,0.0,0.5,0.55
幹 你 x 的 這 不 叫 私刑 正義 就 是 一 群 敗類 搞,0.06666666666666667,0.06666666666666667,1.35
私刑 而已 跟 正義 完全 扯不上 關係,0.14285714285714285,0.0,1.35
檢舉 都 魔人 違規 都 聖人,0.16666666666666666,0.16666666666666666,2.2
真 幸福,0.5,0.0,1.7
準備 去 坐牢 吧,0.0,0.0,1.0
不 ey 啦 臺灣 跟 中國 同源 同種 欸,0.0,0.0,0.0
三寶 魔人,0.0,0.0,0.0
希望 這些 違停 魔人 的 小孩 被 違停 害 死 或 殘廢,0.08333333333333333,0.16666666666666666,1.75
違規 亂 紀 的 都 活該 被 罰 好 嗎,0.1,0.2,2.7
影 片 都 有 了 告 好 告滿 該 收 的 傷害 費 都 拿,0.06666666666666667,0.06666666666666667,1.9
屆 時 就 不要 上電視 哭哭,0.0,0.16666666666666666,0.75
違停 素 質 就 是 如此,0.0,0.0,0.0
告死 他們 然後 拿錢 搬家,0.0,0.0,0.0
私刑 o 正義 x,0.25,0.0,1.35
魔 你 媽,0.0,0.0,0.0
南 部 閩南人 真的 很爛,0.0,0.0,0.0
違規 魔人 好意 思 叫 別人 是 檢舉 魔人 這 年 頭,0.08333333333333333,0.16666666666666666,2.75
壞人 都 比 較大 聲,0.0,0.2,0.6
吉 好 吉滿 爽 拿年 終,0.3333333333333333,0.0,3.0
西 瓜 國 的 素 質,0.0,0.0,0.0
垃圾 違規 魔人 成年 了 還 這麼 無知 可恥,0.0,0.4444444444444444,1.9
高雄 違規 停車 到處 都 是 又 常年 不見 取 締,0.0,0.09090909090909091,0.6
南 部 很多 這 種 垃圾 人,0.14285714285714285,0.14285714285714285,1.45
不 違法 能 檢舉 嗎,0.0,0.2,0.35
垃圾 還 不准 人 家 說 你 是 垃圾 咧,0.0,0.3,1.25
這 時 候 只 出嘴 的 正義 魔人 不見 了 啊 只有 應 該,0.07142857142857142,0.0,1.35
南 部 一 堆 垃圾 亂 停車 以為 自 己家 系 後,0.0,0.16666666666666666,0.9500000000000001
不要 戰 南北 好 嗎 三蘆 也 一 堆 都 深 綠 票倉,0.07692307692307693,0.07692307692307693,2.2
反串 哦 三蘆 水準 跟 影 片 差 不多,0.0,0.1111111111111111,0.6
錯 的要 變 成 對 的 了 喔 吼,0.1111111111111111,0.1111111111111111,1.85
一 堆人 很 假 掰 我 支持 打死 那 個 抓 耙 子,0.07692307692307693,0.07692307692307693,1.75
做錯事 還 敢 大聲 跟 打人 民智 未 開,0.0,0.2222222222222222,1.575
台灣人 的 素 質 就 是 這樣 啊,0.0,0.0,0.0
菜 逼 八 要 整 人 多 的 是 方法 可以 玩,0.08333333333333333,0.0,1.15
玩到 對 方 精神 耗 弱 直 接 打 還 不 被 吉,0.07692307692307693,0.15384615384615385,2.5999999999999996
違停 被 檢舉 還 打人 禮 義 廉 恥 呢,0.1,0.0,1.35
低 開發 國 家,0.25,0.0,1.2
南 部 水準,0.0,0.0,0.0
檢舉 魔人 自己 違規 沒關 係 去 檢舉 別人,0.0,0.1111111111111111,0.6
南 部 不意 外,0.0,0.0,0.0
可悲,0.0,1.0,0.4
南 部人,0.0,0.0,0.0
魔人 可以 違規 但 別人 違規 要檢 舉 好棒 棒,0.2,0.2,4.2
南 部,0.0,0.0,0.0
zz 他 自己 都 違停,0.0,0.0,0.0
違停 還 敢 打人 喔,0.0,0.0,0.0
還 檢舉 魔人 咧 你 他媽 就 犯 法 才 有 辦 法 檢,0.0,0.0,0.0
舉,0.0,0.0,0.0
打人 那 一 群 看起 來 被 檢舉 活該,0.0,0.0,0.0
看起 來 也 不 是 什麼 善類,0.0,0.0,0.0
廢物 真 垃圾,0.0,0.6666666666666666,0.775
自己 違法 還 打人 國 家 沒有 法律 了 xd,0.0,0.3,2.1
南 部人 可撥,0.0,0.0,0.0
馬的 垃圾 自己 亂 停 別人 有義 務 先 通知 你 喔 肏,0.0,0.15384615384615385,1.9500000000000002
你 個 蛋,0.0,0.0,0.0
南 部 流氓 比正 常人 多,0.0,0.16666666666666666,0.6
水準 低落 不意 外,0.0,0.25,0.7
全 部 吉一吉 又 要 噴 錢 了 哭哭,0.0,0.0,0.0
搶 銀行 先 通知 你 把 錢 還 回 去 就 沒 事 了,0.0,0.0,1.0
人情味,1.0,0.0,1.35
腦殘 還 特別 通知 你 叫 你 移 違規 當 皇帝,0.09090909090909091,0.09090909090909091,2.8000000000000003
解決 提出 問題 的 人,0.2,0.2,2.1500000000000004
臺灣人 真的 很 可悲,0.0,0.25,0.4
又 多 了 78 個 人 可以 告 了,0.0,0.0,0.0
違規 垃圾 不意 外,0.0,0.5,0.9
不意 外,0.0,0.0,0.0
檢舉 可以 被 檢舉 不 行,0.0,0.0,0.0
南 部,0.0,0.0,0.0
通知 就 會 移 嗎 xd 我 看 先 被 暴打 一 頓 嗎,0.0,0.0,1.0
支那人 的 賤種,0.0,0.0,0.0
被 罰 這麼多 次 都 不 移 了 還 先 通知,0.0,0.0,1.0
高雄,0.0,0.0,0.0
民智 未 開 難 怪 選 舉 集體 失智,0.0,0.1111111111111111,0.6
可見得 這些 人 錢 也 不少 啊 都 罰 不 怕,0.0,0.09090909090909091,0.55
高雄 到處 滿滿 違停 和 色情 按摩,0.0,0.14285714285714285,0.44999999999999996
強國 不 ey,0.0,0.0,0.0
554樓,0.0,0.0,0.0
暴民 全 抓去 關 吧台 灣 就 是 缺 這些 有正 義,0.08333333333333333,0.0,1.35
這些 人犯 法 為什麼 還 敢 打人 啊,0.0,0.0,0.0
刁 民,0.0,0.0,0.0
雖然 暴力 不 對 不過 大概 可以 猜到 被 打 的,0.09090909090909091,0.18181818181818182,2.2
人 平常 做人 多 失敗 xd,0.0,0.16666666666666666,0.30000000000000004
高雄 就 一 堆 流氓 草包 取暖 地 意外 嗎,0.0,0.2,1.2
投 資 有 風險,0.0,0.25,0.7
肏 他媽的 南 部人 嘴臉 違規 在先 還 敢 怕人,0.0,0.2,0.7
檢舉 幹,0.0,0.5,0.0
垃圾 南 部人 一 堆 吃屎 長大 的,0.0,0.125,0.30000000000000004
一 群 垃圾,0.0,0.3333333333333333,0.30000000000000004
可悲,0.0,1.0,0.4
不要 違規 就 沒辦法 被 檢舉,0.0,0.5,2.1500000000000004
幸福 的 水平,0.3333333333333333,0.0,1.7
他 附 近 也 住 不下 去 吧,0.0,0.125,0.8500000000000001
公民 水準 之 低落 可見一斑,0.0,0.2,0.7
新 聞 怎麼 不 敢 說 超多 留 言 都 在 罵 檢舉 人,0.0,0.0,0.0
蠻夷 閩南人,0.0,0.0,0.0
這 年 頭 越 是 違規 犯 法 的 人 越 大聲,0.0,0.16666666666666666,1.5
然後 一 個 新 的 鄭捷 誕生,0.0,0.0,0.0
違規 魔人,0.0,0.5,0.6
違規 還 有 臉,0.0,0.25,0.6
可悲 台灣人 違法 講話 最 大聲,0.0,0.5,1.65
記 者 就 助長 這 種 垃圾 風氣 呀 違停 就 爛 人,0.07692307692307693,0.15384615384615385,1.85
民智 未 開 的 南 部,0.0,0.0,0.0
南 部 豪 可怕 沒法 治 的 地方,0.0,0.25,1.4
幹沒 揪 喔 我 最 愛 打 檢舉 魔人 道德 魔人,0.18181818181818182,0.09090909090909091,3.4999999999999996
幸福 國 不意 外 啊 化外 之 民,0.125,0.0,1.7
罰單 不 過癮 還要 刑事 罰金,0.16666666666666666,0.3333333333333333,2.75
高雄 不意 外,0.0,0.0,0.0
真的 民智 未 開 真的 通知 你 也 會 被 你 罵 好 嗎,0.07142857142857142,0.0,2.45
魔人 違規 也 檢舉 回 去 呀,0.0,0.14285714285714285,0.6
南 部 水準 不意 外 垃圾 特別 多,0.125,0.125,1.5
不過 會 有 這 種 問題 大都 是 執法 不 嚴,0.0,0.09090909090909091,0.8500000000000001
爽 再 檢舉 就 打斷 鼻樑 垃圾 刁 民,0.1111111111111111,0.2222222222222222,2.5999999999999996
為 啥 會 知道 誰 檢舉 的 垃圾 違規 就 是 要 罰到,0.07692307692307693,0.15384615384615385,2.0
脫 褲,0.0,0.0,0.0
亂 停 被 檢舉 剛 好 而已,0.14285714285714285,0.14285714285714285,2.1
違規 還 有 臉 打人 什麼 白痴 腦,0.0,0.25,0.95
打人 者 再 吃 一 條 傷害 罪 這 就 是 刑法 了,0.0,0.15384615384615385,0.95
台獨 合法 啊 違規 不合 法 樓上 拿 黃 安 舉例 的,0.16666666666666666,0.16666666666666666,3.4499999999999997
